lat;lon;temperature_2m;wind_speed_10m;precipitation;is_holiday;hour;day_of_week;month;is_weekend;hour_sin;hour_cos;month_sin;month_cos;dow_sin;dow_cos;lag_24h;lag_48h;lag_1week;rolling_mean_4d;counter_id_encoded;predicted_intensity;date
43.6;3.8;15.0;10.0;0.0;0;17;0;12;0;-0.9659258262890683;-0.25881904510252063;-2.4492935982947064e-16;1.0;0.0;1.0;30.645238095238096;30.645238095238096;30.645238095238096;30.645238095238096;3;60;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;17;0;12;0;-0.9659258262890683;-0.25881904510252063;-2.4492935982947064e-16;1.0;0.0;1.0;31.20111092958667;31.20111092958667;31.20111092958667;31.20111092958667;6;82;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;17;0;12;0;-0.9659258262890683;-0.25881904510252063;-2.4492935982947064e-16;1.0;0.0;1.0;11.0;11.0;12.0;11.0;5;32;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;17;0;12;0;-0.9659258262890683;-0.25881904510252063;-2.4492935982947064e-16;1.0;0.0;1.0;21.0;21.0;79.0;21.0;9;80;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;17;0;12;0;-0.9659258262890683;-0.25881904510252063;-2.4492935982947064e-16;1.0;0.0;1.0;73.56842729970326;73.56842729970326;157.0;73.56842729970326;10;188;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;17;0;12;0;-0.9659258262890683;-0.25881904510252063;-2.4492935982947064e-16;1.0;0.0;1.0;16.0;16.0;86.0;16.0;1;67;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;17;0;12;0;-0.9659258262890683;-0.25881904510252063;-2.4492935982947064e-16;1.0;0.0;1.0;47.0;47.0;231.0;47.0;7;198;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;17;0;12;0;-0.9659258262890683;-0.25881904510252063;-2.4492935982947064e-16;1.0;0.0;1.0;21.247144340602283;21.247144340602283;21.247144340602283;21.247144340602283;8;50;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;17;0;12;0;-0.9659258262890683;-0.25881904510252063;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;7;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;32.0;32.0;150.0;32.0;0;115;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;7.0;7.0;35.0;7.0;12;35;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;85.0;85.0;239.0;85.0;17;266;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;15.0;15.0;56.0;15.0;11;40;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;8.0;0.0;13;4;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;16;16;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;16.32531418312388;16.32531418312388;16.32531418312388;16.32531418312388;14;34;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;3.853804347826087;3.853804347826087;3.853804347826087;3.853804347826087;2;14;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;7.0;7.0;29.0;7.0;15;33;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;30.645238095238096;30.645238095238096;30.645238095238096;30.645238095238096;3;56;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;31.20111092958667;31.20111092958667;31.20111092958667;31.20111092958667;6;77;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;5.0;5.0;21.0;5.0;5;23;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;9.0;9.0;69.0;9.0;9;51;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;73.56842729970326;73.56842729970326;152.0;73.56842729970326;10;175;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;20.0;20.0;47.0;20.0;1;55;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;59.0;59.0;247.0;59.0;7;204;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;21.247144340602283;21.247144340602283;21.247144340602283;21.247144340602283;8;45;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;18;0;12;0;-1.0;-1.8369701987210297e-16;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;7;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;31.0;31.0;57.0;31.0;0;61;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;1.0;1.0;16.0;1.0;12;5;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;80.0;80.0;173.0;80.0;17;175;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;20.0;20.0;36.0;20.0;11;35;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;1.0;1.0;7.0;1.0;13;2;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;16;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;16.32531418312388;16.32531418312388;16.32531418312388;16.32531418312388;14;24;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;3.853804347826087;3.853804347826087;3.853804347826087;3.853804347826087;2;4;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;7.0;7.0;15.0;7.0;15;17;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;30.645238095238096;30.645238095238096;30.645238095238096;30.645238095238096;3;45;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;31.20111092958667;31.20111092958667;31.20111092958667;31.20111092958667;6;63;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;6.0;0.0;5;3;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;15.0;15.0;25.0;15.0;9;24;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;73.56842729970326;73.56842729970326;70.0;73.56842729970326;10;106;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;8.0;8.0;23.0;8.0;1;21;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;68.0;68.0;121.0;68.0;7;128;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;21.247144340602283;21.247144340602283;21.247144340602283;21.247144340602283;8;33;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;19;0;12;0;-0.9659258262890684;0.2588190451025203;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;2;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;18.0;18.0;50.0;18.0;0;37;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;1.0;1.0;5.0;1.0;12;4;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;55.0;55.0;104.0;55.0;17;84;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;10.0;10.0;25.0;10.0;11;18;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;1.0;1.0;2.0;1.0;13;2;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;16;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;16.32531418312388;16.32531418312388;16.32531418312388;16.32531418312388;14;19;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;3.853804347826087;3.853804347826087;3.853804347826087;3.853804347826087;2;5;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;8.0;8.0;7.0;8.0;15;9;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;30.645238095238096;30.645238095238096;30.645238095238096;30.645238095238096;3;34;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;31.20111092958667;31.20111092958667;31.20111092958667;31.20111092958667;6;49;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;1.0;1.0;5.0;1.0;5;5;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;2.0;2.0;15.0;2.0;9;8;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;73.56842729970326;73.56842729970326;34.0;73.56842729970326;10;69;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;5.0;5.0;10.0;5.0;1;8;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;18.0;18.0;89.0;18.0;7;51;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;21.247144340602283;21.247144340602283;21.247144340602283;21.247144340602283;8;24;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;20;0;12;0;-0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;11.0;11.0;21.0;11.0;0;17;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;1.0;1.0;4.0;1.0;12;4;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;38.0;38.0;59.0;38.0;17;45;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;4.0;4.0;15.0;4.0;11;10;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;2.0;2.0;0.0;2.0;13;2;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;16;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;16.32531418312388;16.32531418312388;16.32531418312388;16.32531418312388;14;18;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;3.853804347826087;3.853804347826087;3.853804347826087;3.853804347826087;2;4;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;4.0;4.0;4.0;4.0;15;5;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;30.645238095238096;30.645238095238096;30.645238095238096;30.645238095238096;3;29;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;31.20111092958667;31.20111092958667;31.20111092958667;31.20111092958667;6;44;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;3.0;3.0;12.0;3.0;9;8;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;73.56842729970326;73.56842729970326;22.0;73.56842729970326;10;60;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;8.0;8.0;6.0;8.0;1;8;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;44.0;44.0;31.0;44.0;7;39;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;21.247144340602283;21.247144340602283;21.247144340602283;21.247144340602283;8;20;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;21;0;12;0;-0.7071067811865477;0.7071067811865474;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;10.0;10.0;22.0;10.0;0;17;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;2.0;2.0;2.0;2.0;12;2;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;20.0;20.0;47.0;20.0;17;29;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;5.0;5.0;11.0;5.0;11;7;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;13;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;16;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;16.32531418312388;16.32531418312388;16.32531418312388;16.32531418312388;14;18;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;3.853804347826087;3.853804347826087;3.853804347826087;3.853804347826087;2;4;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;4.0;4.0;5.0;4.0;15;6;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;30.645238095238096;30.645238095238096;30.645238095238096;30.645238095238096;3;28;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;31.20111092958667;31.20111092958667;31.20111092958667;31.20111092958667;6;43;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;2.0;2.0;8.0;2.0;9;6;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;73.56842729970326;73.56842729970326;12.0;73.56842729970326;10;49;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;2.0;2.0;4.0;2.0;1;4;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;11.0;11.0;24.0;11.0;7;17;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;21.247144340602283;21.247144340602283;21.247144340602283;21.247144340602283;8;20;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;22;0;12;0;-0.5000000000000004;0.8660254037844384;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;3.0;3.0;7.0;3.0;0;8;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;2.0;0.0;12;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;12.0;12.0;31.0;12.0;17;21;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;1.0;1.0;4.0;1.0;11;3;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;13;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;16;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;16.32531418312388;16.32531418312388;16.32531418312388;16.32531418312388;14;18;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;3.853804347826087;3.853804347826087;3.853804347826087;3.853804347826087;2;4;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;15;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;30.645238095238096;30.645238095238096;30.645238095238096;30.645238095238096;3;27;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;31.20111092958667;31.20111092958667;31.20111092958667;31.20111092958667;6;42;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;6.0;6.0;3.0;6.0;9;6;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;73.56842729970326;73.56842729970326;2.0;73.56842729970326;10;43;2025-12-01
