lat;lon;temperature_2m;wind_speed_10m;precipitation;is_holiday;hour;day_of_week;month;is_weekend;hour_sin;hour_cos;month_sin;month_cos;dow_sin;dow_cos;lag_24h;lag_48h;lag_1week;rolling_mean_4d;counter_id_encoded;predicted_intensity;date
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;2.0;2.0;2.0;2.0;1;2;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;26.0;26.0;28.0;26.0;7;26;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;21.247144340602283;21.247144340602283;21.247144340602283;21.247144340602283;8;20;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;23;0;12;0;-0.25881904510252157;0.9659258262890681;-2.4492935982947064e-16;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;52.57978090021434;52.57978090021434;0.0;52.57978090021434;0;33;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;0.0;0.0;12;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;7.0;7.0;10.0;7.0;17;7;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;1.0;0.0;11;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;0.0;0.0;13;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;0.0;0.0;16;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;16.32531418312388;16.32531418312388;16.32531418312388;16.32531418312388;14;13;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;3.853804347826087;3.853804347826087;3.853804347826087;3.853804347826087;2;3;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;1.0;1.0;0.0;1.0;15;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;30.645238095238096;30.645238095238096;30.645238095238096;30.645238095238096;3;23;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;31.20111092958667;31.20111092958667;31.20111092958667;31.20111092958667;6;21;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;1.0;0.0;5;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;1.0;1.0;3.0;1.0;9;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;73.56842729970326;73.56842729970326;4.0;73.56842729970326;10;41;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;3.0;3.0;2.0;3.0;1;2;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;8.0;8.0;3.0;8.0;7;5;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;21.247144340602283;21.247144340602283;21.247144340602283;21.247144340602283;8;15;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;0;1;12;0;0.0;1.0;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;0.0;0.0;4;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;52.57978090021434;52.57978090021434;0.0;52.57978090021434;0;31;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;0.0;0.0;12;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;4.0;4.0;2.0;4.0;17;2;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;1.0;0.0;11;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;0.0;0.0;13;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;0.0;0.0;16;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;16.32531418312388;16.32531418312388;16.32531418312388;16.32531418312388;14;13;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;3.853804347826087;3.853804347826087;3.853804347826087;3.853804347826087;2;3;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;2.0;2.0;0.0;2.0;15;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;30.645238095238096;30.645238095238096;30.645238095238096;30.645238095238096;3;21;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;31.20111092958667;31.20111092958667;31.20111092958667;31.20111092958667;6;20;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;0.0;0.0;5;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;2.0;2.0;0.0;2.0;9;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;73.56842729970326;73.56842729970326;1.0;73.56842729970326;10;46;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;1.0;0.0;1;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;1.0;1.0;1.0;1.0;7;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;21.247144340602283;21.247144340602283;21.247144340602283;21.247144340602283;8;14;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;1;1;12;0;0.25881904510252074;0.9659258262890683;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;1.8449964513839603;1.8449964513839603;0.0;1.8449964513839603;4;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;52.57978090021434;52.57978090021434;1.0;52.57978090021434;0;29;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;11.96447119924457;11.96447119924457;0.0;11.96447119924457;12;5;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;2.0;2.0;0.0;2.0;17;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;2.0;0.0;11;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;0.0;0.0;13;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;0.0;0.0;16;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;16.32531418312388;16.32531418312388;16.32531418312388;16.32531418312388;14;13;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;3.853804347826087;3.853804347826087;3.853804347826087;3.853804347826087;2;2;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;0.0;0.0;15;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;30.645238095238096;30.645238095238096;30.645238095238096;30.645238095238096;3;22;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;31.20111092958667;31.20111092958667;31.20111092958667;31.20111092958667;6;20;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;9.393821022727273;9.393821022727273;0.0;9.393821022727273;5;5;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;3.0;3.0;1.0;3.0;9;2;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;73.56842729970326;73.56842729970326;1.0;73.56842729970326;10;47;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;1.0;1.0;0.0;1.0;1;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;66.86605461393597;66.86605461393597;0.0;66.86605461393597;7;42;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;21.247144340602283;21.247144340602283;21.247144340602283;21.247144340602283;8;14;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;2;1;12;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;1.8449964513839603;1.8449964513839603;0.0;1.8449964513839603;4;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;52.57978090021434;52.57978090021434;1.0;52.57978090021434;0;32;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;11.96447119924457;11.96447119924457;0.0;11.96447119924457;12;6;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;5.0;5.0;3.0;5.0;17;4;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;1.0;1.0;1.0;1.0;11;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;5.748249258160238;5.748249258160238;5.748249258160238;5.748249258160238;13;4;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;0.0;0.0;16;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;16.32531418312388;16.32531418312388;16.32531418312388;16.32531418312388;14;13;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;3.853804347826087;3.853804347826087;3.853804347826087;3.853804347826087;2;3;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;0.0;0.0;15;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;30.645238095238096;30.645238095238096;30.645238095238096;30.645238095238096;3;23;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;31.20111092958667;31.20111092958667;31.20111092958667;31.20111092958667;6;22;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;9.393821022727273;9.393821022727273;0.0;9.393821022727273;5;5;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;14.351691394658754;14.351691394658754;1.0;14.351691394658754;9;10;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;73.56842729970326;73.56842729970326;0.0;73.56842729970326;10;56;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;0.0;0.0;1.0;0.0;1;0;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;66.86605461393597;66.86605461393597;2.0;66.86605461393597;7;43;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;21.247144340602283;21.247144340602283;21.247144340602283;21.247144340602283;8;16;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;3;1;12;0;0.7071067811865475;0.7071067811865476;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;1.8449964513839603;1.8449964513839603;0.0;1.8449964513839603;4;1;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;52.57978090021434;52.57978090021434;0.0;52.57978090021434;0;39;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;11.96447119924457;11.96447119924457;0.0;11.96447119924457;12;7;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;4.0;4.0;3.0;4.0;17;3;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;21.19112426035503;21.19112426035503;3.0;21.19112426035503;11;18;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;5.748249258160238;5.748249258160238;5.748249258160238;5.748249258160238;13;4;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;69.75175188165066;69.75175188165066;0.0;69.75175188165066;16;50;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;16.32531418312388;16.32531418312388;16.32531418312388;16.32531418312388;14;18;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;3.853804347826087;3.853804347826087;3.853804347826087;3.853804347826087;2;3;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;11.942927747705342;11.942927747705342;1.0;11.942927747705342;15;7;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;30.645238095238096;30.645238095238096;30.645238095238096;30.645238095238096;3;27;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;31.20111092958667;31.20111092958667;31.20111092958667;31.20111092958667;6;27;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;9.393821022727273;9.393821022727273;0.0;9.393821022727273;5;7;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;14.351691394658754;14.351691394658754;0.0;14.351691394658754;9;14;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;73.56842729970326;73.56842729970326;2.0;73.56842729970326;10;56;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;28.101722917158366;28.101722917158366;2.0;28.101722917158366;1;22;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;66.86605461393597;66.86605461393597;5.0;66.86605461393597;7;49;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;21.247144340602283;21.247144340602283;21.247144340602283;21.247144340602283;8;21;2025-12-01
43.6;3.8;15.0;10.0;0.0;0;4;1;12;0;0.8660254037844386;0.5000000000000001;-2.4492935982947064e-16;1.0;0.7818314824680298;0.6234898018587336;1.8449964513839603;1.8449964513839603;0.0;1.8449964513839603;4;2;2025-12-01
